fantasyPlayerId,name,team,position,matchId,rating,minutesPlayed,goals,assists,yellowCard,redCard,cleanSheet,goalsConceded,penaltyWon,penaltyScored,penaltyMissed,penaltyCommitted,penaltySaved,longBalls,totalClearances,blockedShots,interceptions,wonTackles,duelsWon,duelsTotal,wasFouled,passesCompleted,passesTotal,keyPass,dispossessed,offsides,dribblesWon,dribblesTotal,savedShotsInside,savedShotsOutside,runsOut,punches
88040,Ryan Mendes,Cabo Verde,M,15186800,6.6,90,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,5,11,0,12,16,1,1,0,2,2,0,0,0,0
88913,David Alaba,Austria,D,15186502,7.9,67,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,1,2,3,0,44,47,0,0,0,0,1,0,0,0,0
88201,Andrej Kramarić,Croatia,M,15186520,6.5,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,9,0,0,1,0,0,0,0,0,0
88747,Ricardo Rodríguez,Switzerland,D,15186806,6.5,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,5,0,51,60,0,0,0,0,0,0,0,0,0
88296,Thibaut Courtois,Belgium,G,15186499,7.8,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,2,1,2,0
88291,Kevin De Bruyne,Belgium,M,15186499,7.3,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,10,3,41,51,3,0,0,2,3,0,0,0,0
88563,Leandro Bacuna,Curaçao,M,15186906,6.5,90,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,2,7,0,17,24,1,0,0,1,3,0,0,0,0
88980,Nicolás Otamendi,Argentina,D,15186502,6.7,33,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,2,0,25,26,0,0,0,0,0,0,0,0,0
88649,Kenny McLean,Scotland,M,15186859,6.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,11,15,1,0,0,0,0,0,0,0,0
88293,Romelu Lukaku,Belgium,F,15186499,5.9,73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,0,10,15,0,1,0,1,2,0,0,0,0
88647,Grant Hanley,Scotland,D,15186859,7.1,90,0,0,0,0,0,1,0,0,0,0,0,7,4,1,0,0,2,3,0,50,54,0,0,1,0,0,0,0,0,0
89194,Lucas Digne,France,D,15186769,6.9,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,52,60,1,0,0,0,0,0,0,0,0
88564,Jürgen Locadia,Curaçao,F,15186906,6.5,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,14,1,11,18,0,1,2,0,1,0,0,0,0
88228,Jordan Ayew,Ghana,F,15186672,6.5,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,16,3,7,12,0,1,0,0,1,0,0,0,0
89111,Idrissa Gana Gueye,Senegal,M,15186770,7.2,90,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,2,3,1,63,70,1,0,0,0,0,0,0,0,0
88490,Enner Valencia,Ecuador,F,15186906,6.7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,11,12,0,3,1,0,1,0,0,0,0
89085,James Rodríguez,Colombia,M,15186713,7,58,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,3,2,37,45,5,0,0,0,1,0,0,0,0
88171,Harry Kane,England,F,15186672,6.7,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,7,2,7,10,0,2,0,1,1,0,0,0,0
88870,Vladimír Darida,Czechia,M,15186731,6.9,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,5,1,13,17,0,1,0,2,2,0,0,0,0
88911,Michael Gregoritsch,Austria,F,15186502,6.5,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,1,9,17,0,1,0,0,0,0,0,0,0
88881,Son Heung-min,South Korea,M,15186490,6.8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,9,12,1,0,1,3,3,0,0,0,0
88767,Remo Freuler,Switzerland,M,15186806,7.4,90,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,4,10,0,71,77,1,0,0,1,2,0,0,0,0
89034,Cédric Bakambu,DR Congo,F,15186713,6.3,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,7,0,6,11,0,0,0,0,0,0,0,0,0
88757,Granit Xhaka,Switzerland,M,15186806,8.1,90,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,6,2,94,103,2,0,0,0,0,0,0,0,0
88278,Hans Vanaken,Belgium,M,15186499,6.9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,24,26,0,2,0,1,1,0,0,0,0
88066,Tim Ream,USA,D,15186878,7,90,0,0,0,0,1,0,0,0,0,0,0,2,5,0,2,0,2,4,1,68,76,0,0,0,0,0,0,0,0,0
88856,Jaroslav Zelený,Czechia,D,15186731,6.5,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,7,11,0,1,0,1,1,0,0,0,0
88113,Mathew Leckie,Australia,M,15186878,6.3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,7,13,0,2,0,1,1,0,0,0,0
88954,Aïssa Mandi,Algeria,D,15186740,7.1,90,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,1,3,5,0,79,90,1,0,0,0,0,0,0,0,0
88671,Casemiro,Brazil,M,15186856,7.4,90,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,11,18,2,47,58,0,0,0,0,0,0,0,0,0
88675,Danilo,Brazil,D,15186856,6.8,90,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,3,6,0,46,54,0,0,1,1,1,0,0,0,0
89086,Camilo Vargas,Colombia,G,15186713,7.1,90,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,25,31,1,0,0,0,0,0,1,1,0
89112,Kalidou Koulibaly,Senegal,D,15186770,5.2,72,0,0,0,0,0,3,0,0,0,0,0,5,1,0,1,0,2,4,0,33,37,0,0,0,0,0,0,0,0,0
88279,Thomas Meunier,Belgium,D,15186499,6.9,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,9,0,32,40,0,0,0,1,1,0,0,0,0
88905,Marcel Sabitzer,Austria,M,15186502,6.6,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,4,1,30,41,1,0,0,0,2,0,0,0,0
88281,Leandro Trossard,Belgium,M,15186499,8.3,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,11,1,50,56,6,3,1,3,4,0,0,0,0
88163,Hakan Çalhanoğlu,Türkiye,M,15186879,7.5,90,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,6,11,0,76,86,3,0,0,0,0,0,0,0,0
88216,Mateo Kovačić,Croatia,M,15186520,6.4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,0,60,62,0,2,0,0,0,0,0,0,0
88853,Vladimír Coufal,Czechia,D,15186731,7,90,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,3,5,0,15,23,5,2,1,2,2,0,0,0,0
88170,Jordan Pickford,England,G,15186672,6.8,90,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,2,21,23,0,0,0,0,0,0,0,1,0
88383,Memphis Depay,Netherlands,F,15186957,6.6,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,4,5,1,2,0,0,0,0,0,0,0
89023,João Cancelo,Portugal,D,15186858,7.5,45,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,5,1,27,28,2,1,0,1,1,0,0,0,0
88712,Sead Kolašinac,Bosnia & Herzegovina,D,15186806,5.7,90,0,0,0,0,0,4,0,0,0,0,0,1,3,0,1,0,5,9,1,40,51,0,1,0,1,2,0,0,0,0
88543,Antonio Rüdiger,Germany,D,15186905,7.1,45,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,4,0,28,29,0,0,0,0,0,0,0,0,0
88440,Victor Lindelöf,Sweden,D,15186957,5.6,90,0,0,0,0,0,5,0,0,0,0,0,0,4,0,3,0,0,1,0,56,58,0,0,0,0,0,0,0,0,0
88065,Pico,Cabo Verde,D,15186800,7.1,90,0,0,0,0,0,2,0,0,0,0,0,4,13,2,1,3,5,8,0,27,34,0,0,0,0,0,0,0,0,0
88477,Rani Khedira,Tunisia,M,15186963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0
87971,Aymeric Laporte,Spain,D,15186840,7.8,90,0,1,0,0,1,0,0,0,0,0,0,5,4,0,2,1,2,5,0,81,85,2,0,0,0,0,0,0,0,0
88869,Tomáš Holeš,Czechia,D,15186731,6.4,90,0,0,0,0,0,1,0,0,0,0,0,4,2,1,3,0,1,5,0,26,34,0,0,0,1,2,0,0,0,0
88381,Virgil van Dijk,Netherlands,D,15186957,6.9,90,0,0,0,0,0,1,0,0,0,0,0,2,8,0,1,0,1,4,0,75,79,0,0,0,0,0,0,0,0,0
88725,Maxime Crépeau,Canada,G,15186798,6.6,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0
88366,Tim Payne,New Zealand,D,15186827,6.2,85,0,1,0,0,0,3,0,0,0,0,0,1,2,1,0,1,2,5,0,16,21,1,1,0,0,0,0,0,0,0
88670,Marquinhos,Brazil,D,15186856,7.8,90,0,0,0,0,1,0,0,0,0,0,0,7,5,1,0,1,5,7,0,81,86,0,0,0,0,0,0,0,0,0
88758,Silvan Widmer,Switzerland,D,15186806,6.5,86,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,3,0,19,24,0,1,0,0,0,0,0,0,0
88955,Riyad Mahrez,Algeria,M,15186740,7.2,76,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,11,2,30,31,3,1,0,1,4,0,0,0,0
88981,Nicolás Tagliafico,Argentina,D,15186502,6.8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0
88992,Emiliano Martínez,Argentina,G,15186502,6.8,90,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,1,0,0
88332,Mohamed Salah,Egypt,M,15186827,8.6,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,26,33,5,2,0,2,3,0,0,0,0
88251,Cecilio Waterman,Panama,F,15186520,6.6,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0
88252,Éric Davis,Panama,D,15186520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,1,3,0,0,0,0,0,0,0,0,0
88005,Salem Al-Dawsari,Saudi Arabia,M,15186840,6.6,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,15,3,18,22,0,3,1,4,4,0,0,0,0
89036,Arthur Masuaku,DR Congo,D,15186713,7.1,72,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,2,3,1,19,24,1,0,0,0,0,0,0,0,0
88159,Abdülkerim Bardakcı,Türkiye,D,15186879,8.1,86,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,1,6,11,0,98,98,2,0,0,1,1,0,0,0,0
88112,Jackson Irvine,Australia,M,15186878,6.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,7,0,0,0,1,1,0,0,0,0
88549,Leon Goretzka,Germany,M,15186905,6.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
88196,Dominik Livaković,Croatia,G,15186520,6.8,90,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,14,24,0,0,0,0,0,1,0,1,0
88197,Mario Pašalić,Croatia,M,15186520,6.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,8,0,0,0,0,0,0,0,0,0
88521,Seko Fofana,Côte d'Ivoire,M,15186905,6.2,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0
89190,Mike Maignan,France,G,15186769,6.6,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,1,0
88832,Raúl Jiménez,Mexico,F,15186490,6.4,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,1,14,21,0,2,0,0,0,0,0,0,0
88360,Max Crocombe,New Zealand,G,15186827,6.9,90,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,1,0,18,30,0,0,0,0,0,3,1,0,0
88062,Nuno Da Costa,Cabo Verde,F,15186800,6.7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,6,7,0,3,0,2,2,0,0,0,0
89113,Sadio Mané,Senegal,M,15186770,7.1,90,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,11,17,1,29,34,5,0,1,5,6,0,0,0,0
88126,Gustavo Gómez,Paraguay,D,15186879,7.3,90,0,0,0,0,1,0,0,0,0,0,0,1,12,2,0,0,5,6,1,5,7,0,0,0,0,0,0,0,0,0
89103,Juan Fernando Quintero,Colombia,M,15186713,7.4,32,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,20,26,2,0,0,0,0,0,0,0,0
88302,Shoja Khalilzadeh,Iran,D,15186499,8.4,90,0,0,0,0,1,0,0,0,0,0,0,1,14,3,1,2,8,12,0,33,34,0,0,0,0,0,0,0,0,0
88545,Jonathan Tah,Germany,D,15186905,7.5,90,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,1,4,7,1,89,91,1,0,0,0,0,0,0,0,0
88439,Jesper Karlström,Sweden,M,15186957,6.5,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,6,0,20,23,1,0,0,1,1,0,0,0,0
88660,Angus Gunn,Scotland,G,15186859,6.8,90,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1,1,0,22,28,0,0,0,0,0,1,0,2,0
89185,Fredrik Aursnes,Norway,M,15186770,6.6,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,16,16,1,1,0,0,0,0,0,0,0
88788,Boualem Khoukhi,Qatar,D,15186798,6.8,90,0,0,0,0,0,6,0,0,0,0,0,4,15,4,1,1,6,8,1,18,23,0,0,0,0,0,0,0,0,0
88885,Kim Seung-gyu,South Korea,G,15186490,6.5,90,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,23,37,0,0,0,0,0,2,1,2,0
89037,Chancel Mbemba,DR Congo,D,15186713,6.6,90,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,2,5,2,28,37,0,0,0,0,0,0,0,0,0
88244,Rahman Baba,Ghana,D,15186672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88781,Lucas Mendes,Qatar,D,15186798,6.5,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
88679,Douglas Santos,Brazil,D,15186856,6.8,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,34,37,0,0,1,0,0,0,0,0,0
88680,Alisson,Brazil,G,15186856,7.5,90,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,23,29,0,0,0,1,1,2,1,0,0
88282,Brandon Mechele,Belgium,D,15186499,7.3,90,0,0,0,0,1,0,0,0,0,0,0,2,6,0,1,0,6,11,0,77,88,0,0,0,0,0,0,0,0,0
88982,Rodrigo De Paul,Argentina,M,15186502,6.8,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,44,49,0,0,0,0,0,0,0,0,0
88653,John McGinn,Scotland,M,15186859,6.7,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,2,10,14,1,1,0,0,0,0,0,0,0
89204,Adrien Rabiot,France,M,15186769,7.1,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,5,0,72,73,0,0,0,0,0,0,0,0,0
89017,Nélson Semedo,Portugal,D,15186858,6.7,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,42,0,0,0,0,0,0,0,0,0
88993,Leandro Paredes,Argentina,M,15186502,6.9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,0,0,0,0,0,0,0,0,0
88559,Joshua Kimmich,Germany,D,15186905,7.1,90,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,3,3,7,0,63,66,3,1,0,0,0,0,0,0,0
88644,Andy Robertson,Scotland,D,15186859,6.4,90,0,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,51,62,1,0,0,0,0,0,0,0,0
88860,Patrik Schick,Czechia,F,15186731,6.2,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,2,20,22,0,2,0,0,0,0,0,0,0
89094,Jhon Córdoba,Colombia,F,15186713,6.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,0,0,1,0,0,0,0,0,0
88916,Alexander Schlager,Austria,G,15186502,6.1,90,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0
88759,Nico Elvedi,Switzerland,D,15186806,6.8,90,0,0,1,0,0,1,0,0,0,0,0,1,6,0,0,0,4,6,2,68,72,1,0,0,0,0,0,0,0,0
88705,Ivan Šunjić,Bosnia & Herzegovina,M,15186806,6.4,86,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,6,0,33,34,0,1,0,0,0,0,0,0,0
88051,Steven Moreira,Cabo Verde,D,15186800,6.5,90,0,0,0,0,0,2,0,0,0,0,0,0,2,2,1,3,4,6,0,15,24,0,0,0,0,0,0,0,0,0
89008,Bruno Fernandes,Portugal,M,15186858,8.7,90,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,7,11,1,63,74,2,1,0,1,1,0,0,0,0
88555,Leroy Sané,Germany,M,15186905,6.8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,32,35,0,0,0,1,2,0,0,0,0
88333,Rami Rabia,Egypt,D,15186827,7.2,49,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,9,0,29,33,0,0,0,0,0,0,0,0,0
88326,Mahmoud Trézéguet,Egypt,M,15186827,7.6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,6,0,0,0,0,0,0,0,0,0
88584,Joshua Brenet,Curaçao,D,15186906,7.5,90,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,2,7,10,0,19,25,1,1,0,1,2,0,0,0,0
88097,Jason Geria,Australia,D,15186878,6.6,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,11,0,10,17,0,1,0,0,1,0,0,0,0
88050,Vozinha,Cabo Verde,G,15186800,5.9,90,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,1,0
89167,Alexander Sørloth,Norway,F,15186770,6.4,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,21,1,23,32,0,3,0,0,2,0,0,0,0
88025,Guillermo Varela,Uruguay,D,15186800,6.2,90,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,6,7,0,35,45,0,0,0,0,0,0,0,0,0
88229,Thomas Partey,Ghana,M,15186672,7.6,90,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,4,7,9,1,23,27,0,0,0,1,2,0,0,0,0
89015,Rúben Dias,Portugal,D,15186858,7.8,90,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,2,7,12,1,62,63,0,2,0,1,1,0,0,0,0
88650,Ryan Christie,Scotland,M,15186859,6.3,71,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,6,0,22,27,0,4,0,0,0,0,0,0,0
88697,Nikola Vasilj,Bosnia & Herzegovina,G,15186806,5.5,90,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,1,1,0,21,39,0,0,0,0,0,1,2,1,0
88548,Nadiem Amiri,Germany,M,15186905,7.1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,1,0,0,0,0,0,0,0,0
88283,Timothy Castagne,Belgium,D,15186499,7,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,26,3,0,0,0,0,0,0,0,0
89009,Bernardo Silva,Portugal,M,15186858,6.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19,19,0,0,0,0,0,0,0,0,0
88275,Youri Tielemans,Belgium,M,15186499,7.2,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,9,2,47,53,3,1,1,0,1,0,0,0,0
88315,Alireza Jahanbakhsh,Iran,M,15186499,6.5,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,8,0,6,10,0,0,0,1,1,0,0,0,0
88119,Junior Alonso,Paraguay,D,15186879,7.3,90,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,1,4,7,2,7,13,0,0,1,0,1,0,0,0,0
88118,Miguel Almirón,Paraguay,M,15186879,5.9,48,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,6,9,1,5,10,0,0,0,2,3,0,0,0,0
88335,Yasser Ibrahim,Egypt,D,15186827,6.1,90,0,0,0,0,0,1,0,0,0,0,0,1,8,0,1,1,3,14,1,46,48,0,0,0,0,0,0,0,0,0
88367,Ryan Thomas,New Zealand,M,15186827,6.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,5,8,0,0,0,0,0,0,0,0,0
89063,Igor Sergeev,Uzbekistan,F,15186858,6.6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,0,1,0,0,0,0,0,0
89099,Johan Mojica,Colombia,D,15186713,7.5,90,0,0,0,0,1,0,0,0,0,0,0,4,3,0,2,1,6,7,2,55,67,1,0,0,0,1,0,0,0,0
88753,Cédric Itten,Switzerland,F,15186806,6.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0
88748,Breel Embolo,Switzerland,F,15186806,7.4,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,10,15,2,2,2,0,0,0,0,0,0
89040,Joris Kayembe,DR Congo,D,15186713,6.6,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3,0,4,4,1,0,0,0,1,0,0,0,0
89166,Patrick Berg,Norway,M,15186770,7,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,13,13,1,0,0,2,2,0,0,0,0
88915,Stefan Posch,Austria,D,15186502,5.7,68,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,10,17,1,1,0,0,0,0,0,0,0
88908,Konrad Laimer,Austria,D,15186502,6.2,90,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,5,9,3,34,41,0,1,0,1,1,0,0,0,0
89096,Jefferson Lerma,Colombia,M,15186713,7.1,90,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,8,13,2,42,47,1,0,0,0,0,0,0,0,0
88092,Cameron Burgess,Australia,D,15186878,5.5,45,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,2,0,8,18,0,0,0,0,0,0,0,0,0
89064,Rustam Ashurmatov,Uzbekistan,D,15186858,5.7,90,0,0,0,0,0,5,0,0,0,0,0,2,8,0,2,2,2,5,0,36,43,0,0,0,0,0,0,0,0,0
89066,Otabek Shukurov,Uzbekistan,M,15186858,6.2,89,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,11,2,35,40,0,0,0,0,1,0,0,0,0
88510,Franck Kessié,Côte d'Ivoire,M,15186905,7.4,90,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,0,30,32,0,1,1,1,2,0,0,0,0
