fantasyPlayerId,name,team,position,matchId,rating,minutesPlayed,goals,assists,yellowCard,redCard,cleanSheet,goalsConceded,penaltyWon,penaltyScored,penaltyMissed,penaltyCommitted,penaltySaved,longBalls,totalClearances,blockedShots,interceptions,wonTackles,duelsWon,duelsTotal,wasFouled,passesCompleted,passesTotal,keyPass,dispossessed,offsides,dribblesWon,dribblesTotal,savedShotsInside,savedShotsOutside,runsOut,punches
88980,Nicolás Otamendi,Argentina,D,15186854,6.8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,13,16,0,0,0,0,0,0,0,0,0
88649,Kenny McLean,Scotland,M,15186853,6.6,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0
88293,Romelu Lukaku,Belgium,F,15186837,6.2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,0,2,0,0,0,0
88787,Hassan Al Haydos,Qatar,F,15186526,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
88647,Grant Hanley,Scotland,D,15186853,7.5,90,0,0,0,0,1,0,0,0,0,0,0,6,4,2,1,1,3,8,0,46,50,0,0,0,0,0,0,0,0,0
88564,Jürgen Locadia,Curaçao,F,15186899,6.7,65,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,7,3,13,14,0,1,0,0,0,0,0,0,0
88228,Jordan Ayew,Ghana,F,15186687,7.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,2,9,18,1,3,1,2,3,0,0,0,0
89111,Idrissa Gana Gueye,Senegal,M,15186501,6.7,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,0,56,61,0,0,0,0,0,0,0,0,0
88490,Enner Valencia,Ecuador,F,15186904,6.7,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,10,4,8,8,0,0,0,0,0,0,0,0,0
89085,James Rodríguez,Colombia,M,15186722,6.7,72,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,48,55,0,0,0,0,0,0,0,0,0
88171,Harry Kane,England,F,15186504,8.4,90,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,9,1,14,21,2,1,0,0,0,0,0,0,0
88881,Son Heung-min,South Korea,M,15186720,6.8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,20,22,1,0,1,0,1,0,0,0,0
88767,Remo Freuler,Switzerland,M,15186526,6.5,89,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,6,1,44,50,1,1,1,0,0,0,0,0,0
89034,Cédric Bakambu,DR Congo,F,15186709,6.9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,10,11,1,1,2,2,2,0,0,0,0
88757,Granit Xhaka,Switzerland,M,15186526,7.2,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,70,74,2,1,0,0,0,0,0,0,0
88278,Hans Vanaken,Belgium,M,15186837,6.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0
88066,Tim Ream,USA,D,15186873,7.6,90,0,0,0,0,0,1,0,0,0,0,0,7,3,1,1,1,3,5,0,84,90,0,0,0,1,1,0,0,0,0
88856,Jaroslav Zelený,Czechia,D,15186720,6.8,90,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,3,5,1,22,28,0,0,0,1,1,0,0,0,0
88954,Aïssa Mandi,Algeria,D,15186854,6.4,90,0,0,0,0,0,3,0,0,0,0,0,6,2,0,2,1,6,8,4,100,105,1,0,0,0,0,0,0,0,0
88671,Casemiro,Brazil,M,15186850,6.6,45,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,3,9,1,17,18,1,1,0,0,1,0,0,0,0
88675,Danilo,Brazil,D,15186850,6.8,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,32,38,0,0,0,0,1,0,0,0,0
89086,Camilo Vargas,Colombia,G,15186722,6.1,90,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,25,37,0,0,0,0,0,1,0,0,0
89112,Kalidou Koulibaly,Senegal,D,15186501,6.3,90,0,0,0,0,0,3,0,0,0,0,0,1,5,0,1,1,4,5,0,36,44,0,0,0,0,0,0,0,0,0
88279,Thomas Meunier,Belgium,D,15186837,6.1,90,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,1,2,14,0,34,42,1,1,0,0,0,0,0,0,0
88905,Marcel Sabitzer,Austria,M,15186751,6.7,90,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,2,4,0,29,35,1,0,0,1,1,0,0,0,0
88281,Leandro Trossard,Belgium,M,15186837,7.1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,2,30,35,3,4,0,3,5,0,0,0,0
88163,Hakan Çalhanoğlu,Türkiye,M,15186874,7.3,90,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,5,1,93,105,4,1,0,0,0,0,0,0,0
88216,Mateo Kovačić,Croatia,M,15186504,7,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,4,2,30,30,0,0,0,0,0,0,0,0,0
88853,Vladimír Coufal,Czechia,D,15186720,6.4,90,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,0,2,8,1,17,26,1,0,0,0,1,0,0,0,0
88907,Phillipp Mwene,Austria,D,15186751,6.2,59,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,22,26,1,0,0,0,0,0,0,0,0
88170,Jordan Pickford,England,G,15186504,6.3,90,0,0,0,0,0,2,0,0,0,0,0,8,3,0,0,0,1,1,1,43,55,0,0,0,0,0,1,2,2,0
88383,Memphis Depay,Netherlands,F,15186945,6.5,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,1,1,0,0,1,0,0,0,0
89023,João Cancelo,Portugal,D,15186709,6.4,90,0,0,0,0,0,1,0,0,0,0,0,4,4,0,1,2,5,12,1,53,63,0,2,1,2,3,0,0,0,0
88712,Sead Kolašinac,Bosnia & Herzegovina,D,15186836,7.9,84,0,1,0,0,0,1,0,0,0,0,0,1,7,2,0,2,5,9,2,15,21,1,0,0,0,0,0,0,0,0
88543,Antonio Rüdiger,Germany,D,15186899,6.7,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,14,17,0,0,0,0,0,0,0,0,0
88440,Victor Lindelöf,Sweden,D,15186951,6.3,90,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,3,6,0,51,57,0,0,0,0,0,0,0,0,0
88065,Pico,Cabo Verde,D,15186783,7.6,90,0,0,0,0,1,0,0,0,0,0,0,3,11,3,2,0,2,3,0,31,41,0,1,0,0,0,0,0,0,0
88477,Rani Khedira,Tunisia,M,15186951,6.2,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,11,15,0,1,0,0,0,0,0,0,0
88387,Nathan Aké,Netherlands,D,15186945,6.3,9,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,9,10,0,0,0,0,0,0,0,0,0
87971,Aymeric Laporte,Spain,D,15186783,8.2,90,0,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,3,10,0,106,110,0,1,0,0,0,0,0,0,0
88381,Virgil van Dijk,Netherlands,D,15186945,7.9,90,1,0,0,0,0,2,0,0,0,0,0,5,8,0,1,0,3,4,0,95,103,0,0,0,0,1,0,0,0,0
88191,John Stones,England,D,15186504,6.4,87,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,4,7,1,62,65,0,0,0,0,0,0,0,0,0
88725,Maxime Crépeau,Canada,G,15186836,6.8,90,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,2,2,0,17,24,0,0,0,0,0,1,1,1,0
88366,Tim Payne,New Zealand,D,15186832,6.1,78,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,3,6,1,26,32,0,0,0,0,0,0,0,0,0
88036,Rodrigo Aguirre,Uruguay,F,15186811,6.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88670,Marquinhos,Brazil,D,15186850,7.3,90,0,0,0,0,0,1,0,0,0,0,0,6,4,1,0,0,3,3,0,75,79,0,0,0,0,0,0,0,0,0
88250,Aníbal Godoy,Panama,M,15186687,6.7,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,8,8,0,0,0,0,0,0,0,0,0
88955,Riyad Mahrez,Algeria,M,15186854,6.6,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,15,19,0,0,0,0,0,0,0,0,0
88992,Emiliano Martínez,Argentina,G,15186854,6.6,90,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,31,41,0,0,0,0,0,0,0,0,0
88332,Mohamed Salah,Egypt,M,15186837,6.8,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,17,18,3,1,0,0,3,0,0,0,0
88251,Cecilio Waterman,Panama,F,15186687,6.6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,8,0,1,0,0,0,0,0,0,0
88005,Salem Al-Dawsari,Saudi Arabia,M,15186811,6.3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,24,33,0,0,0,1,2,0,0,0,0
89036,Arthur Masuaku,DR Congo,D,15186709,6.9,74,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,3,6,1,13,17,2,0,0,1,3,0,0,0,0
88159,Abdülkerim Bardakcı,Türkiye,D,15186874,6.7,90,0,0,0,0,0,2,0,0,0,0,0,2,6,0,1,2,9,17,2,90,96,0,1,0,1,1,0,0,0,0
88112,Jackson Irvine,Australia,M,15186874,6.5,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0
88549,Leon Goretzka,Germany,M,15186899,6.9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,11,13,0,2,0,0,0,0,0,0,0
88852,Tomáš Chorý,Czechia,F,15186720,6.5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,5,8,0,0,0,0,0,0,0,0,0
88196,Dominik Livaković,Croatia,G,15186504,7.5,90,0,0,0,0,0,4,0,0,0,0,0,9,1,0,0,0,2,2,0,24,35,0,0,0,0,0,7,0,0,0
88197,Mario Pašalić,Croatia,M,15186504,6.6,79,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,21,22,1,0,0,0,0,0,0,0,0
88521,Seko Fofana,Côte d'Ivoire,M,15186904,6.8,77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,0,33,36,1,2,0,1,1,0,0,0,0
89190,Mike Maignan,France,G,15186501,6.3,90,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,1,28,39,0,0,0,0,0,0,1,1,0
88832,Raúl Jiménez,Mexico,F,15186710,7.6,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,10,0,15,19,2,1,1,0,2,0,0,0,0
89150,Jalal Hassan,Iraq,G,15186773,6.1,90,0,0,0,0,0,4,0,0,0,0,0,5,1,0,0,0,1,1,1,23,30,0,0,0,0,0,2,0,2,0
88360,Max Crocombe,New Zealand,G,15186832,6.7,90,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,1,2,1,29,38,1,1,0,0,0,1,1,0,0
88062,Nuno Da Costa,Cabo Verde,F,15186783,6.6,29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,8,1,3,6,0,1,0,0,1,0,0,0,0
89113,Sadio Mané,Senegal,M,15186501,6.5,90,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,5,10,3,26,30,0,1,0,1,3,0,0,0,0
88126,Gustavo Gómez,Paraguay,D,15186873,5.9,90,0,0,0,0,0,4,0,0,0,0,0,1,7,0,1,0,4,6,0,23,29,0,0,1,0,0,0,0,0,0
88302,Shoja Khalilzadeh,Iran,D,15186832,6.2,90,0,0,0,0,0,2,0,0,0,0,0,1,4,0,1,1,4,8,0,36,49,0,0,0,0,0,0,0,0,0
88587,Riechedly Bazoer,Curaçao,D,15186899,5.3,90,0,0,0,0,0,7,0,0,0,0,0,4,5,1,1,1,1,3,0,31,35,0,0,0,0,0,0,0,0,0
88545,Jonathan Tah,Germany,D,15186899,6.9,73,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,69,71,1,0,0,0,0,0,0,0,0
88439,Jesper Karlström,Sweden,M,15186951,6.3,84,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,5,0,13,21,1,0,0,0,0,0,0,0,0
88660,Angus Gunn,Scotland,G,15186853,7.2,90,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,25,37,0,0,0,0,0,2,0,0,0
89185,Fredrik Aursnes,Norway,M,15186773,6.7,73,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,8,0,27,29,0,0,0,0,0,0,0,0,0
88780,Ahmed Alaaeldin,Qatar,F,15186526,6.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,5,0,0,0,0,0,0,0,0,0
88788,Boualem Khoukhi,Qatar,D,15186526,6.4,90,0,0,0,0,0,1,0,0,0,0,0,4,8,1,2,1,3,7,0,24,35,0,0,0,0,0,0,0,0,0
88885,Kim Seung-gyu,South Korea,G,15186720,7.3,90,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,19,34,0,0,0,0,0,2,1,1,0
88665,Lawrence Shankland,Scotland,F,15186853,6.5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,2,7,16,0,0,1,0,0,0,0,0,0
89037,Chancel Mbemba,DR Congo,D,15186709,6.5,90,0,0,1,0,0,1,0,0,0,0,0,3,5,1,1,1,2,4,0,22,30,1,0,0,0,0,0,0,0,0
88679,Douglas Santos,Brazil,D,15186850,7.2,90,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,5,7,9,0,53,62,1,0,0,0,0,0,0,0,0
88676,Fabinho,Brazil,M,15186850,6.6,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,15,17,0,0,0,0,0,0,0,0,0
88680,Alisson,Brazil,G,15186850,6.9,90,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,22,27,0,0,0,0,0,2,0,0,0
88282,Brandon Mechele,Belgium,D,15186837,7.7,90,0,0,0,0,0,1,0,0,0,0,0,3,5,2,1,2,4,6,1,56,58,0,0,0,0,0,0,0,0,0
88982,Rodrigo De Paul,Argentina,M,15186854,7.4,90,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,5,10,1,47,51,1,2,0,1,1,0,0,0,0
88653,John McGinn,Scotland,M,15186853,7.5,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,10,5,10,11,1,2,0,1,1,0,0,0,0
89204,Adrien Rabiot,France,M,15186501,7.4,90,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,4,0,46,50,2,1,0,0,0,0,0,0,0
89017,Nélson Semedo,Portugal,D,15186709,6.6,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,13,15,0,1,0,1,1,0,0,0,0
88559,Joshua Kimmich,Germany,D,15186899,8.1,83,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,4,2,65,73,5,0,0,0,0,0,0,0,0
88644,Andy Robertson,Scotland,D,15186853,7.2,90,0,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,3,8,1,30,42,2,0,0,1,1,0,0,0,0
88726,Jonathan Osorio,Canada,M,15186836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
88860,Patrik Schick,Czechia,F,15186720,6.4,64,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,1,3,5,0,1,0,0,0,0,0,0,0
88916,Alexander Schlager,Austria,G,15186751,6.3,90,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,23,32,0,0,0,0,0,1,2,2,0
88759,Nico Elvedi,Switzerland,D,15186526,7.1,90,0,0,0,0,0,1,0,0,0,0,0,6,4,0,2,0,2,4,0,89,92,1,0,0,0,0,0,0,0,0
88705,Ivan Šunjić,Bosnia & Herzegovina,M,15186836,6.4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10,14,0,0,0,0,0,0,0,0,0
88051,Steven Moreira,Cabo Verde,D,15186783,6.5,90,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,1,5,0,22,27,0,1,0,1,1,0,0,0,0
89008,Bruno Fernandes,Portugal,M,15186709,7.8,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,7,10,2,67,77,1,1,0,0,0,0,0,0,0
88555,Leroy Sané,Germany,M,15186899,6.4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,1,40,50,2,1,0,1,3,0,0,0,0
88333,Rami Rabia,Egypt,D,15186837,6.8,19,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0
88097,Jason Geria,Australia,D,15186874,6.9,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0
88789,Karim Boudiaf,Qatar,M,15186526,7,30,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,19,21,0,0,0,0,0,0,0,0,0
88050,Vozinha,Cabo Verde,G,15186783,9.7,90,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,2,2,1,29,42,0,0,0,0,0,6,1,0,0
89167,Alexander Sørloth,Norway,F,15186773,6.1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,12,15,1,1,0,0,3,0,0,0,0
88025,Guillermo Varela,Uruguay,D,15186811,6.7,90,0,0,0,0,0,1,0,0,0,0,0,2,2,0,4,0,3,4,0,43,51,2,0,0,0,0,0,0,0,0
88650,Ryan Christie,Scotland,M,15186853,6.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,3,5,0,0,0,0,1,0,0,0,0
88697,Nikola Vasilj,Bosnia & Herzegovina,G,15186836,6.3,90,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,11,30,0,0,0,0,0,1,0,0,0
88283,Timothy Castagne,Belgium,D,15186837,7.8,56,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,4,6,8,0,22,26,1,0,0,0,0,0,0,0,0
89009,Bernardo Silva,Portugal,M,15186709,6.2,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,17,18,0,2,0,0,0,0,0,0,0
88275,Youri Tielemans,Belgium,M,15186837,7.6,90,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,5,7,2,36,43,3,1,0,1,1,0,0,0,0
88122,Antonio Sanabria,Paraguay,F,15186873,6.4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,1,5,9,1,3,0,0,0,0,0,0,0
88119,Junior Alonso,Paraguay,D,15186873,5.3,90,0,0,1,0,0,4,0,0,0,0,0,3,1,0,2,2,3,9,1,25,36,1,0,0,0,0,0,0,0,0
88118,Miguel Almirón,Paraguay,M,15186873,6.5,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,1,18,23,2,0,0,1,1,0,0,0,0
88335,Yasser Ibrahim,Egypt,D,15186837,6.7,90,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1,1,2,0,48,53,0,0,0,0,0,0,0,0,0
88367,Ryan Thomas,New Zealand,M,15186832,6.3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9,1,3,6,0,1,0,0,2,0,0,0,0
89063,Igor Sergeev,Uzbekistan,F,15186722,6.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89099,Johan Mojica,Colombia,D,15186722,6.5,90,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,1,3,6,1,30,33,0,1,0,0,1,0,0,0,0
88748,Breel Embolo,Switzerland,F,15186526,7,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,6,8,5,1,0,1,1,0,0,0,0
87973,Marcos Llorente,Spain,D,15186783,7.8,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,5,8,1,76,82,3,1,0,0,0,0,0,0,0
89040,Joris Kayembe,DR Congo,D,15186709,7.1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,3,1,3,5,0,0,0,0,0,0,0,0,0
89166,Patrick Berg,Norway,M,15186773,6.6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,10,11,0,0,0,0,0,0,0,0,0
88915,Stefan Posch,Austria,D,15186751,5.6,90,0,0,0,0,0,1,0,0,0,0,0,1,4,0,3,1,6,13,1,33,49,0,2,0,0,0,0,0,0,0
88908,Konrad Laimer,Austria,D,15186751,6.6,90,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,7,0,34,39,0,1,2,0,0,0,0,0,0
89096,Jefferson Lerma,Colombia,M,15186722,6.8,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,8,2,51,61,1,0,0,0,0,0,0,0,0
88204,Nikola Vlašić,Croatia,M,15186504,6.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0
88092,Cameron Burgess,Australia,D,15186874,7.3,90,0,0,0,0,1,0,0,0,0,0,0,1,6,0,1,1,4,4,0,37,41,0,0,0,0,0,0,0,0,0
89064,Rustam Ashurmatov,Uzbekistan,D,15186722,6.5,77,0,0,0,0,0,2,0,0,0,0,0,1,7,1,1,0,2,2,0,24,37,0,0,0,0,0,0,0,0,0
89081,Dostonbek Khamdamov,Uzbekistan,M,15186722,6.4,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,0,9,11,1,0,0,0,0,0,0,0,0
89066,Otabek Shukurov,Uzbekistan,M,15186722,6.9,90,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,6,8,2,45,51,1,0,0,1,1,0,0,0,0
88510,Franck Kessié,Côte d'Ivoire,M,15186904,7.1,90,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,4,7,2,54,59,1,0,0,0,0,0,0,0,0
88303,Saeid Ezatolahi,Iran,M,15186832,6.7,90,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,5,12,0,38,45,0,0,0,1,2,0,0,0,0
88588,Bono,Morocco,G,15186850,6.9,90,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,17,35,0,0,0,0,0,4,0,1,0
88973,Nabil Bentaleb,Algeria,M,15186854,6.7,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,0,52,56,0,1,0,0,0,0,0,0,0
88760,Manuel Akanji,Switzerland,D,15186526,7.5,90,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,1,3,6,0,92,102,2,1,0,0,0,0,0,0,0
